delivery_time,feedback,hourlie,name_reviewer,price,sales_num,location,favorites,time,star_review,reviews_num,FLNCR_RSPN_CMMT,review,rating_perc,,Cleaned_Review,Label,pos,neutral,Keywords,Review_Label
1,,Detailed SEO Audit and Strategy Report with Keywords and Competitor Analysis,Mike O.,$46,404,"Darlington, United Kingdom            ",350,09-Sep-14,5,233,,<p>Excellent report well worth the money</p>,98%,,Excellent report well worth the money,pos,0.688790522,0.123014268,"['Excellent', 'report', 'well', 'worth', 'money']",Money
1,,Detailed SEO Audit and Strategy Report with Keywords and Competitor Analysis,Chris C.,$46,404,"Leicester, United Kingdom            ",350,08-Sep-14,5,233,,<p>exactly as advertised- great job thank you</p>,98%,,exactly as advertised- great job thank you,pos,0.86223213,0.209403511,"['exactly', 'advertised-', 'great', 'job', 'thank']",Quality
1,,Detailed SEO Audit and Strategy Report with Keywords and Competitor Analysis,Michael C.,$46,404,"Austin, United States            ",350,25-Aug-14,5,233,,<p>Really Good !</p>,98%,,Really Good !,pos,0.891796257,0.165689288,"['Really', 'Good']",Quality
1,,Detailed SEO Audit and Strategy Report with Keywords and Competitor Analysis,David H.,$46,404,"Rothley, United Kingdom            ",350,19-Aug-14,5,233,,<p>Top work thanks very much</p>,98%,,Top work thanks very much,pos,0.721358997,0.074518503,"['Top', 'work', 'thanks', 'very', 'much']",Quality
1,,Detailed SEO Audit and Strategy Report with Keywords and Competitor Analysis,BIll N.,$46,404,"City of London, United Kingdom            ",350,14-Aug-14,5,233,,<p>Thanks once again Martin. Another job well done</p>,98%,,Thanks once again Martin. Another job well done,pos,0.740995916,0.272523608,"['Thanks', 'once', 'again', 'Martin', 'job', 'well', 'done']",Quality
1,,Detailed SEO Audit and Strategy Report with Keywords and Competitor Analysis,Louise F.,$46,404,"Brisbane, Australia            ",350,10-Aug-14,5,233,,"<p>Really thorough report, I highly recommend :)</p>",98%,,"Really thorough report, I highly recommend :)",pos,0.745184163,0.327620624,"['Really', 'report', 'highly', 'recommend']",Quality
2,,Do SEO Audit & provide SEO Strategy/Keywords Analysis Report to Improve your Rankings,Tom B.,$31,1,"Indianapolis, United States            ",,18-Aug-14,5,1,,"<p>Very thorough, and very prompt! Outstanding!</p>",100%,,"Very thorough, and very prompt! Outstanding!",pos,0.60102603,0.178802576,"['Very', 'very', 'prompt', 'Outstanding']",Time
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Justin M.,$31,685,"Cape Town, South Africa            ",448,06-Mar-15,4,432,,<p>Good feedback and quick service</p>,96%,,Good feedback and quick service,pos,0.721745487,0.2382533,"['Good', 'feedback', 'quick', 'service']",Time
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Arron M.,$31,685,"Blackpool, United Kingdom            ",448,06-Mar-15,5,432,,"<p>Excellent Service and very comprehensive report. Jon gives you easy to understand bite size recommendations on what to do to increase your SEO ranking.<br>
<br>
This is definitely a service you will require if you want to rank well on all major search engines!</p>",96%,,Excellent Service and very comprehensive report. Jon gives you easy to understand bite size recommendations on what to do to increase your SEO ranking.  This is definitely a service you will require if you want to rank well on all major search engines!,pos,0.646221499,0.262458943,"['Excellent', 'Service', 'very', 'comprehensive', 'report', 'Jon', 'gives', 'easy', 'understand', 'bite', 'size', 'recommendations', 'do', 'increase', 'SEO', 'ranking', 'is', 'definitely', 'service', 'will', 'require', 'want', 'rank', 'well', 'major', 'search', 'engines']",Quality
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Debbie S.,$31,685,"Salisbury, United Kingdom            ",448,03-Mar-15,5,432,,<p>Jon has provided an excellent and comprehensive report with a fast turnaround.  I would definitely use Jon's services again as his knowledge and professionalism are second to none. Thanks a lot Jon!</p>,96%,,Jon has provided an excellent and comprehensive report with a fast turnaround.  I would definitely use Jon's services again as his knowledge and professionalism are second to none. Thanks a lot Jon!,pos,0.863627905,0.082167389,"['Jon', 'has', 'provided', 'excellent', 'comprehensive', 'report', 'fast', 'turnaround', 'would', 'definitely', 'use', 'Jon', 'services', 'again', 'knowledge', 'professionalism', 'are', 'second', 'none', 'Thanks', 'lot', 'Jon']",Quality
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Amit P.,$31,685,"Mumbai, India            ",448,03-Mar-15,5,432,,"<p>In depth work,Useful recommendations and super quick delivery. </p>",96%,,"In depth work,Useful recommendations and super quick delivery. ",pos,0.864089617,0.174904051,"['depth', 'work', 'Useful', 'recommendations', 'super', 'quick', 'delivery']",Quality
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Antoine C.,$31,685,"Geneve, Switzerland            ",448,27-Feb-15,5,432,,<p>Great job thx</p>,96%,,Great job thx,pos,0.569202359,0.320735548,"['Great', 'job', 'thx']",Quality
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Alessandro V.,$31,685,"Catania, Italy            ",448,25-Feb-15,4,432,,<p>Good work !!</p>,96%,,Good work !!,pos,0.808446337,0.421574532,"['Good', 'work']",Quality
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Rod J.,$31,685,"Bristol, United Kingdom            ",448,19-Feb-15,5,432,,"<p>Very pleased with Jon's work.<br>
Will be back for further help.</p>",96%,,Very pleased with Jon's work. Will be back for further help.,pos,0.626973193,0.253519253,"['Very', 'pleased', 'Jon', 'work', 'Will', 'be', 'back', 'further', 'help']",Quality
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Luke S.,$31,685,"Cheshire, United Kingdom            ",448,18-Feb-15,5,432,,"<p>Fatastic Communication, Rapid Service and Exactly what it says on the tin, +++ would use again</p>",96%,,"Fatastic Communication, Rapid Service and Exactly what it says on the tin, +++ would use again",neutral,0.732951015,0.571999257,"['Fatastic', 'Communication', 'Rapid', 'Service', 'Exactly', 'says', 'tin', 'would', 'use', 'again']",Time
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Pete E.,$31,685,"City of London, United Kingdom            ",448,16-Feb-15,5,432,,<p>PERFECTO PERFECTOOOO</p>,96%,,PERFECTO PERFECTOOOO,neutral,0.678917902,0.564106694,"['PERFECTO', 'PERFECTOOOO']",Quality
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Joseph A.,$31,685,"Nashville, United States            ",448,16-Feb-15,5,432,,<p>Great job. Wet above and beyond. Will be using him for other projects as well. </p>,96%,,Great job. Wet above and beyond. Will be using him for other projects as well. ,neutral,0.490448001,0.595089061,"['Great', 'job', 'Wet', 'Will', 'be', 'using', 'other', 'projects', 'well']",Quality
5,,Supercharge your SEO Ranking with Top SEO strategies to help rank Google 1st Page,CellarStone M.,$125,230,"San Francisco, United States            ",123,29-Mar-15,5,114,,<p>Fast and good.</p>,98%,,Fast and good.,neutral,0.736171399,0.799592251,"['Fast', 'good']",Time
5,,Supercharge your SEO Ranking with Top SEO strategies to help rank Google 1st Page,Derek A.,$125,230,"London, United Kingdom            ",123,29-Mar-15,5,114,,<p>All done as agreed - Looking forward to seeing the results working!</p>,98%,,All done as agreed - Looking forward to seeing the results working!,pos,0.737466598,0.220247785,"['done', 'agreed', 'Looking', 'forward', 'seeing', 'results', 'working']",Quality
5,,Supercharge your SEO Ranking with Top SEO strategies to help rank Google 1st Page,Matt B.,$125,230,"Plymouth, United Kingdom            ",123,25-Mar-15,5,114,,"<p>Quick service, great communication. Exactly as described, it will be good to see how things change in the next few weeks!</p>",98%,,"Quick service, great communication. Exactly as described, it will be good to see how things change in the next few weeks!",neutral,0.480267262,0.548745979,"['Quick', 'service', 'great', 'communication', 'Exactly', 'described', 'will', 'be', 'good', 'see', 'how', 'things', 'change', 'next', 'few', 'weeks']",Time
5,,Supercharge your SEO Ranking with Top SEO strategies to help rank Google 1st Page,Kat A.,$125,230,"London, United Kingdom            ",123,25-Mar-15,5,114,,"<p>In short, perfect! Brilliant work done in agreed timeframe, exactly as hourlie describes and already seeing a difference in SEO results. Great value for money. If you are looking to increase SEO, use this guy! I'll be purchasing more hourlies from White Hat SEO.</p>",98%,,"In short, perfect! Brilliant work done in agreed timeframe, exactly as hourlie describes and already seeing a difference in SEO results. Great value for money. If you are looking to increase SEO, use this guy! I'll be purchasing more hourlies from White Hat SEO.",pos,0.646601014,0.284455701,"['short', 'perfect', 'Brilliant', 'work', 'done', 'agreed', 'timeframe', 'exactly', 'hourlie', 'describes', 'already', 'seeing', 'difference', 'SEO', 'results', 'Great', 'value', 'money', 'are', 'looking', 'increase', 'SEO', 'use', 'guy', ""'ll"", 'be', 'purchasing', 'more', 'hourlies', 'White', 'Hat', 'SEO']",Money
5,,Supercharge your SEO Ranking with Top SEO strategies to help rank Google 1st Page,HUTT N.,$125,230,"Halesowen, United Kingdom            ",123,24-Mar-15,5,114,,"<p>Excellent service and every link is documented, fully.<br>
Will monitor to see over the next few weeks to see the results.<br>
Thank you!</p>",98%,,"Excellent service and every link is documented, fully. Will monitor to see over the next few weeks to see the results. Thank you!",pos,0.769444486,0.140909462,"['Excellent', 'service', 'link', 'is', 'documented', 'fully', 'Will', 'monitor', 'see', 'next', 'few', 'weeks', 'see', 'results', 'Thank']",Quality
5,,Supercharge your SEO Ranking with Top SEO strategies to help rank Google 1st Page,Judith M.,$125,230,"Milton Keynes, United Kingdom            ",123,24-Mar-15,5,114,,<p>Many thanks. Happy with the results.</p>,98%,,Many thanks. Happy with the results.,pos,0.64513534,0.241513353,"['Many', 'thanks', 'Happy', 'results']",Quality
5,,Supercharge your SEO Ranking with Top SEO strategies to help rank Google 1st Page,Noman T.,$125,230,"London, United Kingdom            ",123,21-Mar-15,5,114,,"<p>Quality Work, Thanks A++</p>",98%,,"Quality Work, Thanks A++",pos,0.80546752,0.400347047,"['Quality', 'Work', 'Thanks', 'A++']",Quality
5,,Supercharge your SEO Ranking with Top SEO strategies to help rank Google 1st Page,Garry P.,$125,230,"Rawtenstall, United Kingdom            ",123,19-Mar-15,5,114,,<p>excellent value for money as always</p>,98%,,excellent value for money as always,pos,0.69290034,0.315098263,"['excellent', 'value', 'money', 'always']",Money
5,,Supercharge your SEO Ranking with Top SEO strategies to help rank Google 1st Page,Nigel R.,$125,230,"Barnet, United Kingdom            ",123,19-Mar-15,5,114,,<p>many thanks good work</p>,98%,,many thanks good work,pos,0.813044442,0.097654016,"['many', 'thanks', 'good', 'work']",Quality
5,,Supercharge your SEO Ranking with Top SEO strategies to help rank Google 1st Page,Malcolm P.,$125,230,"Sevenoaks, United Kingdom            ",123,18-Mar-15,5,114,,<p>Fast and efficient.</p>,98%,,Fast and efficient.,pos,0.736158919,0.241709045,"['Fast', 'efficient']",Time
1,,Seo analysis your site and produce detail SEO audit report to rank NO1 in Google,Tony O.,$24,171,"City of London, United Kingdom            ",229,06-Jan-14,5,103,,"<p>How it should be done. Fast, efficient and comprehensive report (in excess of what was expected). Will definitely hire again.</p>",97%,,"How it should be done. Fast, efficient and comprehensive report (in excess of what was expected). Will definitely hire again.",pos,0.601217442,0.347111328,"['How', 'should', 'be', 'done', 'Fast', 'efficient', 'comprehensive', 'report', 'excess', 'was', 'expected', 'Will', 'definitely', 'hire', 'again']",Time
1,,Seo analysis your site and produce detail SEO audit report to rank NO1 in Google,PARUL P.,$24,171,"Calgary, Canada            ",229,26-Dec-13,5,103,,"<p>Nikhil had gave me excellent and more than enough pages report for my un launched site, i am very very impressed with her work, quality and her expertise.<br>
<br>
Fantastic task and really really 100% appreciated work in 1-2 days.  </p>",97%,,"Nikhil had gave me excellent and more than enough pages report for my un launched site, i am very very impressed with her work, quality and her expertise.  Fantastic task and really really 100% appreciated work in 1-2 days.  ",neg,0.453932891,0.149555003,"['Nikhil', 'had', 'gave', 'excellent', 'more', 'enough', 'pages', 'report', 'un', 'launched', 'site', 'am', 'very', 'very', 'impressed', 'work', 'quality', 'expertise', 'Fantastic', 'task', 'really', 'really', '100', '%', 'appreciated', 'work', '1-2', 'days']",Quality
1,,Seo analysis your site and produce detail SEO audit report to rank NO1 in Google,Mike H.,$24,171,"Cambridge, United Kingdom            ",229,17-Dec-13,5,103,,<p>Very happy with the service! Received a 59 page report within a few hours of commissioning Nikhil to produce it.  Very comprehensive and detailed analysis of our site with extensive comparison to our competitors and helpful advice on areas to improve.</p>,97%,,Very happy with the service! Received a 59 page report within a few hours of commissioning Nikhil to produce it.  Very comprehensive and detailed analysis of our site with extensive comparison to our competitors and helpful advice on areas to improve.,neg,0.440867519,0.10124013,"['Very', 'happy', 'service', 'Received', '59', 'page', 'report', 'few', 'hours', 'commissioning', 'Nikhil', 'produce', 'Very', 'comprehensive', 'detailed', 'analysis', 'site', 'extensive', 'comparison', 'competitors', 'helpful', 'advice', 'areas', 'improve']",Quality
1,,Seo analysis your site and produce detail SEO audit report to rank NO1 in Google,Katie C.,$24,171,"City of London, United Kingdom            ",229,28-Nov-13,5,103,,<p>Wow!! So much valuable comprehensive information that I can use to improve my website SEO. Thank you very much</p>,97%,,Wow!! So much valuable comprehensive information that I can use to improve my website SEO. Thank you very much,neutral,0.680428321,0.737170602,"['Wow', 'So', 'much', 'valuable', 'comprehensive', 'information', 'can', 'use', 'improve', 'website', 'SEO', 'Thank', 'very', 'much']",Quality
1,,Seo analysis your site and produce detail SEO audit report to rank NO1 in Google,Claire L.,$24,171,"London, United Kingdom            ",229,28-Nov-13,5,103,,<p>This was a good report Thank you!!! It gives me things to do to improve my site!!!</p>,97%,,This was a good report Thank you!!! It gives me things to do to improve my site!!!,pos,0.546819723,0.192366544,"['was', 'good', 'report', 'Thank', 'gives', 'things', 'do', 'improve', 'site']",Quality
1,,Seo analysis your site and produce detail SEO audit report to rank NO1 in Google,Mike H.,$24,171,"Ramsgate, United Kingdom            ",229,27-Nov-13,5,103,,<p>Awesome!! I cannot believe how much information this report provided. It would be cheap at twice the price!</p>,97%,,Awesome!! I cannot believe how much information this report provided. It would be cheap at twice the price!,pos,0.63889089,0.135001411,"['Awesome', 'can', 'not', 'believe', 'how', 'much', 'information', 'report', 'provided', 'would', 'be', 'cheap', 'twice', 'price']",Money
1,,Seo analysis your site and produce detail SEO audit report to rank NO1 in Google,Heather P.,$24,171,"Ascot, United Kingdom            ",229,26-Nov-13,5,103,,"<p>Fantastic job by Nikhil.  Work was carried out efficiently and very quickly.  Excellent communicator asking if I required any further help on keywords etc.  I would recommend Nikhil and would use again to further enhance my website.<br>
Thankyou Nikhil !!</p>",97%,,Fantastic job by Nikhil.  Work was carried out efficiently and very quickly.  Excellent communicator asking if I required any further help on keywords etc.  I would recommend Nikhil and would use again to further enhance my website. Thankyou Nikhil !!,pos,0.502401957,0.133038422,"['Fantastic', 'job', 'Nikhil', 'Work', 'was', 'carried', 'efficiently', 'very', 'quickly', 'Excellent', 'communicator', 'asking', 'required', 'further', 'help', 'keywords', 'etc', 'would', 'recommend', 'Nikhil', 'would', 'use', 'again', 'further', 'enhance', 'website', 'Thankyou', 'Nikhil']",Time
1,,Seo analysis your site and produce detail SEO audit report to rank NO1 in Google,Abigail B.,$24,171,"London, United Kingdom            ",229,25-Nov-13,5,103,,<p>Thanks so much for your incredibly insightful report. I can now see how important different elements are and work towards improving my SEO and more importantly get the orders coming in! (I also now understand things better too!). Brilliant. Highly recommend. </p>,97%,,Thanks so much for your incredibly insightful report. I can now see how important different elements are and work towards improving my SEO and more importantly get the orders coming in! (I also now understand things better too!). Brilliant. Highly recommend. ,pos,0.600666065,0.141745834,"['Thanks', 'much', 'incredibly', 'insightful', 'report', 'can', 'now', 'see', 'how', 'important', 'different', 'elements', 'are', 'work', 'towards', 'improving', 'SEO', 'more', 'importantly', 'get', 'orders', 'coming', 'also', 'now', 'understand', 'things', 'better', 'too', 'Brilliant', 'Highly', 'recommend']",Quality
1,,Seo analysis your site and produce detail SEO audit report to rank NO1 in Google,Toka B.,$24,171,"Uxbridge, United Kingdom            ",229,19-Nov-13,5,103,,<p>Great job! Very thorough and delivered exactly on time. Would recommend Nikhil to anyone who is looking to boost up their online presense</p>,97%,,Great job! Very thorough and delivered exactly on time. Would recommend Nikhil to anyone who is looking to boost up their online presense,pos,0.780675717,0.150694999,"['Great', 'job', 'Very', 'delivered', 'exactly', 'time', 'Would', 'recommend', 'Nikhil', 'anyone', 'is', 'looking', 'boost', 'online', 'presense']",Time
1,,Seo analysis your site and produce detail SEO audit report to rank NO1 in Google,Jonathan T.,$24,171,"Tampa, United States            ",229,18-Oct-13,5,103,,<p>Nikhil was very professional and did an  excellent job. </p>,97%,,Nikhil was very professional and did an  excellent job. ,neutral,0.667931841,0.643143018,"['Nikhil', 'was', 'very', 'professional', 'did', 'excellent', 'job']",Quality
5,,Analyse your website and send you a detailed video providing SEO Serp recommendations,Mike H.,$31,2,"Cambridge, United Kingdom            ",4,07-Apr-15,5,2,,<p>Another great hourlie from Social B. This video feedback hourlie is very beneficial and lets you assess your site from a new perspective.</p>,100%,,Another great hourlie from Social B. This video feedback hourlie is very beneficial and lets you assess your site from a new perspective.,pos,0.806341069,0.299508169,"['great', 'hourlie', 'Social', 'B', 'video', 'feedback', 'hourlie', 'is', 'very', 'beneficial', 'lets', 'assess', 'site', 'new', 'perspective']",Quality
5,,Analyse your website and send you a detailed video providing SEO Serp recommendations,Mike H.,$31,2,"Cambridge, United Kingdom            ",4,16-Sep-14,5,2,,"<p>The video is absolutely brilliant! Concise, easy to understand, insightful - it's everything we were hoping for! Many thanks for another great Hourlie</p>",100%,,"The video is absolutely brilliant! Concise, easy to understand, insightful - it's everything we were hoping for! Many thanks for another great Hourlie",pos,0.724095458,0.298193927,"['video', 'is', 'absolutely', 'brilliant', 'Concise', 'easy', 'understand', 'insightful', ""'s"", 'everything', 'were', 'hoping', 'Many', 'thanks', 'great', 'Hourlie']",Quality
2,,Provide you world top SEO PowerSuite with lIfetime activision key,John S.,$31,3,"Newton Abbot, United Kingdom            ",9,23-Oct-14,5,3,,<p>Worked very well to brief and was very quick in replies - would happily use again</p>,100%,,Worked very well to brief and was very quick in replies - would happily use again,pos,0.75231357,0.121518574,"['Worked', 'very', 'well', 'brief', 'was', 'very', 'quick', 'replies', 'would', 'happily', 'use', 'again']",Quality
2,,Provide you world top SEO PowerSuite with lIfetime activision key,Renata P.,$31,3,"Southampton, United Kingdom            ",9,16-Oct-14,5,3,,<p>perfect seller. very helpful.</p>,100%,,perfect seller. very helpful.,pos,0.582274326,0.318504344,"['perfect', 'seller', 'very', 'helpful']",Quality
2,,Provide you world top SEO PowerSuite with lIfetime activision key,Arafat Parvin R.,$31,3,"Pabna, Bangladesh            ",9,13-Oct-14,5,3,,<p>I have received the software as promised and installed it well. Need to figure out how to use them and also if i can localise to my domain that is .com.au TLD. If seller can shed some light on tutorial and also how to use for my TLD that would be great! I will definitely come back for more!!! </p>,100%,,I have received the software as promised and installed it well. Need to figure out how to use them and also if i can localise to my domain that is .com.au TLD. If seller can shed some light on tutorial and also how to use for my TLD that would be great! I will definitely come back for more!!! ,pos,0.648319145,0.474918504,"['have', 'received', 'software', 'promised', 'installed', 'well', 'Need', 'figure', 'how', 'use', 'also', 'can', 'localise', 'domain', 'is', 'TLD', 'seller', 'can', 'shed', 'light', 'tutorial', 'also', 'how', 'use', 'TLD', 'would', 'be', 'great', 'will', 'definitely', 'come', 'back', 'more']",Quality
2,,Do Keyword & Adwords Ad Research on 2 competitors,Eugenie C.,$46,15,"London, United Kingdom            ",16,Mon 6:57am,5,12,,<p>Amazing efficiency and client servicing! I will definitely use again your services! Thank you so much!</p>,100%,,Amazing efficiency and client servicing! I will definitely use again your services! Thank you so much!,pos,0.734661367,0.141667615,"['Amazing', 'efficiency', 'client', 'servicing', 'will', 'definitely', 'use', 'again', 'services', 'Thank', 'so', 'much']",Quality
2,,Do Keyword & Adwords Ad Research on 2 competitors,Eugenie C.,$46,15,"London, United Kingdom            ",16,Sun 2:11pm,5,12,,<p>Awesome! Thanks!</p>,100%,,Awesome! Thanks!,pos,0.812836717,0.108120463,"['Awesome', 'Thanks']",Quality
2,,Do Keyword & Adwords Ad Research on 2 competitors,Ross L.,$46,15,"Manchester, United Kingdom            ",16,12-Aug-15,5,12,,<p>Excellent work carried out very quickly. I am sure that I will be working with Zara again very soon</p>,100%,,Excellent work carried out very quickly. I am sure that I will be working with Zara again very soon,pos,0.808855783,0.264762923,"['Excellent', 'work', 'carried', 'very', 'quickly', 'am', 'sure', 'will', 'be', 'working', 'Zara', 'again', 'very', 'soon']",Time
2,,Do Keyword & Adwords Ad Research on 2 competitors,Bryan W.,$46,15,"Los Angeles, United States            ",16,22-Jul-15,5,12,,"<p>Quick &amp; Detailed Reports Provided by Seller Promptly, Excellent for our campaigns.</p>",100%,,"Quick &; Detailed Reports Provided by Seller Promptly, Excellent for our campaigns.",pos,0.674347101,0.146268824,"['Quick', 'Detailed', 'Reports', 'Provided', 'Seller', 'Promptly', 'Excellent', 'campaigns']",Time
2,,Do Keyword & Adwords Ad Research on 2 competitors,Bryan W.,$46,15,"Los Angeles, United States            ",16,22-Jul-15,5,12,,"<p>Quick &amp; Detailed Reports Provided by Seller Promptly, Excellent for our campaigns.</p>",100%,,"Quick &; Detailed Reports Provided by Seller Promptly, Excellent for our campaigns.",pos,0.501644451,0.428422395,"['Quick', 'Detailed', 'Reports', 'Provided', 'Seller', 'Promptly', 'Excellent', 'campaigns']",Time
2,,Do Keyword & Adwords Ad Research on 2 competitors,Rory M.,$46,15,"City of London, United Kingdom            ",16,08-Jun-15,5,12,,<p>Fantastic work! Quick and high quality!</p>,100%,,Fantastic work! Quick and high quality!,pos,0.501644451,0.428422395,"['Fantastic', 'work', 'Quick', 'high', 'quality']",Time
2,,Do Keyword & Adwords Ad Research on 2 competitors,Mike A.,$46,15,"London, United Kingdom            ",16,30-May-15,5,12,,"<p>Super quick and easy. Incredible amounts of data, well presented and practical. Thanks!</p>",100%,,"Super quick and easy. Incredible amounts of data, well presented and practical. Thanks!",pos,0.757743875,0.256311108,"['Super', 'quick', 'easy', 'Incredible', 'amounts', 'data', 'well', 'presented', 'practical', 'Thanks']",Time
2,,Do Keyword & Adwords Ad Research on 2 competitors,Francois Xavier O.,$46,15,"Johannesburg, South Africa            ",16,30-May-15,5,12,,<p>excellent job</p>,100%,,excellent job,pos,0.829299504,0.152692499,"['excellent', 'job']",Quality
2,,Do Keyword & Adwords Ad Research on 2 competitors,Tom D.,$46,15,"Barnsley, United Kingdom            ",16,02-Mar-15,5,12,,<p>Fast excellent work.   A pleasure to work with.  Many thanks.</p>,100%,,Fast excellent work.   A pleasure to work with.  Many thanks.,pos,0.822454691,0.140846645,"['Fast', 'excellent', 'work', 'pleasure', 'work', 'Many', 'thanks']",Time
2,,Do Keyword & Adwords Ad Research on 2 competitors,Colin G.,$46,15,"Aylesbury, United Kingdom            ",16,20-Jan-15,5,12,,"<p>Fast and efficient, good communication.</p>",100%,,"Fast and efficient, good communication.",pos,0.865424732,0.180542535,"['Fast', 'efficient', 'good', 'communication']",Time
5,,"15 DAYS SEO PACKAGE! Alexa below 850K, PR5, PR4, PR3 Actual Page Rank backlink",Marketing C.,$109,15,"Sutton Coldfield, United Kingdom            ",15,18-Aug-15,5,6,,"<p>Pleased with the work done, thanks<br>
</p>",100%,,"Pleased with the work done, thanks ",pos,0.713109931,0.389186273,"['Pleased', 'work', 'done', 'thanks']",Quality
5,,"15 DAYS SEO PACKAGE! Alexa below 850K, PR5, PR4, PR3 Actual Page Rank backlink",Catherine H.,$109,15,"Nottingham, United Kingdom            ",15,25-May-15,5,6,,<p>Thank you so much. Delighted as always.</p>,100%,,Thank you so much. Delighted as always.,pos,0.810232766,0.26912842,"['Thank', 'so', 'much', 'Delighted', 'always']",Quality
5,,"15 DAYS SEO PACKAGE! Alexa below 850K, PR5, PR4, PR3 Actual Page Rank backlink",Catherine H.,$109,15,"Nottingham, United Kingdom            ",15,25-May-15,5,6,,"<p>Really impressed, as ever.</p>",100%,,"Really impressed, as ever.",pos,0.721385976,0.121165134,"['Really', 'impressed', 'ever']",Quality
5,,"15 DAYS SEO PACKAGE! Alexa below 850K, PR5, PR4, PR3 Actual Page Rank backlink",Richard W.,$109,15,"Worcester, United Kingdom            ",15,24-May-15,5,6,,<p>Great job. Thank you</p>,100%,,Great job. Thank you,pos,0.74137755,0.158099966,"['Great', 'job', 'Thank']",Quality
5,,"15 DAYS SEO PACKAGE! Alexa below 850K, PR5, PR4, PR3 Actual Page Rank backlink",Jamie B.,$109,15,"London, United Kingdom            ",15,24-Dec-14,5,6,,<p>Excellent work thank you. </p>,100%,,Excellent work thank you. ,pos,0.808718223,0.180270713,"['Excellent', 'work', 'thank']",Quality
5,,"15 DAYS SEO PACKAGE! Alexa below 850K, PR5, PR4, PR3 Actual Page Rank backlink",Geoff M.,$109,15,"Sydney, Australia            ",15,17-Nov-14,5,6,,"<p>After a couple of Hiccups, the team helped talk me through the process and helped to identify how we could improve our SEO by highlighting areas in their report for us to address. Thanks.</p>",100%,,"After a couple of Hiccups, the team helped talk me through the process and helped to identify how we could improve our SEO by highlighting areas in their report for us to address. Thanks.",pos,0.830064172,0.014670277,"['couple', 'Hiccups', 'team', 'helped', 'talk', 'process', 'helped', 'identify', 'how', 'could', 'improve', 'SEO', 'highlighting', 'areas', 'report', 'address', 'Thanks']",Quality
1,,Provide a website audit report on SEO and social media factors,Benjamin C.,$15,1,"Leicester, United Kingdom            ",,14-Nov-14,4,1,,<p>thanks. </p>,80%,,thanks. ,neutral,0.776570397,0.730352169,['thanks'],Quality
1,,Detailed SEO Audit and Strategy Report with Keywords and Competitor Analysis,Neal C.,$46,404,"London, United Kingdom            ",350,10-Aug-14,5,233,,<p>Excellent job!</p>,98%,,Excellent job!,pos,0.671327164,0.398096257,"['Excellent', 'job']",Quality
1,,Detailed SEO Audit and Strategy Report with Keywords and Competitor Analysis,John M.,$46,404,"Liverpool, United Kingdom            ",350,09-Aug-14,5,233,,<p>Brilliant analyis of my website SEO!</p>,98%,,Brilliant analyis of my website SEO!,pos,0.822454691,0.140846645,"['Brilliant', 'analyis', 'website', 'SEO']",Quality
1,,Detailed SEO Audit and Strategy Report with Keywords and Competitor Analysis,Joe B.,$46,404,"Amesbury, United States            ",350,09-Aug-14,5,233,,<p>Martin knows his seo and wants your site to rank well!</p>,98%,,Martin knows his seo and wants your site to rank well!,pos,0.581591813,0.03958368,"['Martin', 'knows', 'seo', 'wants', 'site', 'rank', 'well']",Quality
1,,Detailed SEO Audit and Strategy Report with Keywords and Competitor Analysis,PPH,$46,404,            ,350,08-Aug-14,1,233,,<p>Job non delivered by the Seller.</p>,98%,,Job non delivered by the Seller.,neutral,0.480853454,0.803696096,"['Job', 'non', 'delivered', 'Seller']",Quality
1,,Detailed SEO Audit and Strategy Report with Keywords and Competitor Analysis,Fritz M.,$46,404,"Southampton, United Kingdom            ",350,04-Aug-14,5,233,,"<p>Very comprehensive report, and very quick. Many thanks!</p>",98%,,"Very comprehensive report, and very quick. Many thanks!",neutral,0.517040642,0.80985216,"['Very', 'comprehensive', 'report', 'very', 'quick', 'Many', 'thanks']",Time
1,,Detailed SEO Audit and Strategy Report with Keywords and Competitor Analysis,Graham J.,$46,404,"Manchester, United Kingdom            ",350,04-Aug-14,5,233,,"<p>Great job once again, thanks Graham.</p>",98%,,"Great job once again, thanks Graham.",pos,0.74493288,0.282391115,"['Great', 'job', 'once', 'again', 'thanks', 'Graham']",Quality
1,,Detailed SEO Audit and Strategy Report with Keywords and Competitor Analysis,Mark F.,$46,404,"London, United Kingdom            ",350,01-Aug-14,4,233,,<p>Thanks</p>,98%,,Thanks,neutral,0.838790146,0.596570652,['Thanks'],Quality
